division,Month_names,spei_gamma_03,lat,lon,tmp,pre
338,December,0.0030083526,11.75,10.75,23.2225,0.0
338,February,3.9341276e-06,11.75,10.75,25.419167,0.4475
338,January,0.005960308,11.75,10.75,22.270834,0.0
338,July,3.555712e-07,11.75,10.75,27.06,183.36833
338,June,-0.0010514349,11.75,10.75,29.51,90.57834
338,March,5.2539167e-06,11.75,10.75,29.206667,0.0
338,May,2.5285292e-06,11.75,10.75,31.2675,46.869167
338,November,-0.00034963494,11.75,10.75,25.770834,0.0
338,October,3.513197e-06,11.75,10.75,28.119167,20.369167
338,September,0.0009077968,11.75,10.75,27.001667,118.94
339,April,9.263111e-06,11.75,11.25,31.251667,10.155
339,August,2.072088e-06,11.75,11.25,25.904167,227.6575
339,December,0.0032788173,11.75,11.25,22.933334,0.0
339,February,3.856466e-06,11.75,11.25,25.126667,0.5516667
339,January,0.0066645974,11.75,11.25,22.08,0.0
339,July,-0.00093413814,11.75,11.25,27.051666,179.35417
339,June,-0.0032106556,11.75,11.25,29.509167,86.58584
339,March,5.5460996e-06,11.75,11.25,29.019167,0.62666667
339,May,3.642263e-06,11.75,11.25,31.256668,44.279167
339,November,-0.002708922,11.75,11.25,25.5625,0.0
339,October,-1.4868351e-06,11.75,11.25,28.031668,22.330833
339,September,-3.2734824e-06,11.75,11.25,27.000834,118.35667
340,April,1.218318e-05,11.75,11.75,31.5625,9.445001
340,August,-1.474566e-06,11.75,11.75,26.213333,217.6925
340,December,0.0042630164,11.75,11.75,23.041668,0.0
340,February,0.0009724777,11.75,11.75,25.327501,0.60583335
340,January,0.007789678,11.75,11.75,22.295,0.0
340,July,-0.0031118933,11.75,11.75,27.344168,171.40834
340,June,-0.006800593,11.75,11.75,29.815,82.28084
340,March,0.001771782,11.75,11.75,29.235834,0.6975
340,May,7.273769e-06,11.75,11.75,31.665834,42.808334
340,November,-0.00062094734,11.75,11.75,25.775833,0.0
340,October,-7.978726e-06,11.75,11.75,28.254168,22.901667
340,September,-7.1159175e-06,11.75,11.75,27.315,116.95334
341,April,1.41189685e-05,11.75,12.25,31.765833,9.596667
341,August,-5.9846557e-06,11.75,12.25,26.436666,209.30917
341,December,0.005604918,11.75,12.25,23.038334,0.0
341,February,0.0014588088,11.75,12.25,25.320833,0.72333336
341,January,0.008600284,11.75,12.25,22.400833,0.0
341,July,-0.0040008794,11.75,12.25,27.550833,163.72166
341,June,-0.0069015557,11.75,12.25,30.015,79.6275
341,March,0.003037767,11.75,12.25,29.341667,0.0
341,May,1.0967347e-05,11.75,12.25,31.859167,41.910835
341,November,-0.00058531767,11.75,12.25,25.786667,0.0
341,October,-0.0023994956,11.75,12.25,28.455833,20.394167
341,September,-8.189472e-06,11.75,12.25,27.534166,115.825005
342,April,1.5455362e-05,11.75,12.75,32.083332,9.876667
342,August,-3.2964317e-06,11.75,12.75,26.750834,205.06667
342,December,0.0068730125,11.75,12.75,23.140001,0.0
342,February,0.0017513084,11.75,12.75,25.516666,0.8525
342,January,0.008837826,11.75,12.75,22.500834,0.0
342,July,-0.0033348794,11.75,12.75,27.853334,159.9375
342,June,-0.005725876,11.75,12.75,30.323334,75.659164
342,March,0.0031122537,11.75,12.75,29.535,0.0
342,May,1.6155194e-05,11.75,12.75,32.26167,41.378334
342,November,-9.83107e-07,11.75,12.75,25.885,0.0
342,October,-8.361414e-06,11.75,12.75,28.556667,18.7025
342,September,-6.1277806e-06,11.75,12.75,27.743334,113.96917
343,April,2.4440016e-05,11.75,13.25,32.88,6.854167
343,August,8.533849e-06,11.75,13.25,27.380001,200.75084
343,December,0.006791062,11.75,13.25,23.84,0.0
343,February,0.0012400941,11.75,13.25,26.3075,0.0
343,January,0.008723385,11.75,13.25,23.295,0.0
343,July,-0.0024913866,11.75,13.25,28.456667,154.00166
343,June,-0.003272205,11.75,13.25,30.931667,71.21
343,March,0.003285012,11.75,13.25,30.3275,0.0
343,May,0.00021961426,11.75,13.25,32.9575,38.135002
343,November,3.5763019e-06,11.75,13.25,26.6625,0.0
343,October,-8.9360594e-07,11.75,13.25,29.264168,17.678333
343,September,9.16111e-07,11.75,13.25,28.45,112.17834
344,April,2.691615e-05,11.75,13.75,33.285,4.925
344,August,9.117372e-06,11.75,13.75,27.299168,200.79668
344,December,0.006151837,11.75,13.75,24.438334,0.0
344,February,0.00078686216,11.75,13.75,26.688334,0.0
344,January,0.0075609065,11.75,13.75,23.694166,0.0
344,July,-0.00048018954,11.75,13.75,28.460001,150.99667
344,June,2.3135182e-05,11.75,13.75,30.9375,67.445
344,March,0.0030686725,11.75,13.75,30.720001,0.0
344,May,4.1661126e-05,11.75,13.75,33.063335,36.735
344,November,6.2115123e-06,11.75,13.75,27.141666,0.0
344,October,0.00094206486,11.75,13.75,29.459167,17.785
344,September,2.1806763e-06,11.75,13.75,28.460835,108.26417
345,April,2.2491115e-05,11.75,14.25,33.285835,4.9266667
345,August,1.2254218e-05,11.75,14.25,26.8225,202.57333
345,December,0.005744681,11.75,14.25,24.528334,0.0
345,February,2.2740518e-05,11.75,14.25,26.783333,0.0
345,January,0.006738338,11.75,14.25,23.7775,0.0
345,July,7.8322755e-06,11.75,14.25,28.076668,150.28667
345,June,2.3498666e-05,11.75,14.25,30.750834,65.36
345,March,0.0010085439,11.75,14.25,30.708334,0.0
345,May,3.5287245e-05,11.75,14.25,32.86,36.205
345,November,0.0011783335,11.75,14.25,27.116667,0.0
345,October,0.0020961736,11.75,14.25,29.2575,18.735
345,September,6.113857e-06,11.75,14.25,28.079166,103.03167
346,April,1.404183e-05,12.25,2.75,33.31167,18.193333
346,August,0.0029767188,12.25,2.75,26.5125,235.64584
346,December,0.002253952,12.25,2.75,25.76,0.0
346,February,3.6280258e-06,12.25,2.75,28.1375,0.0
346,January,0.00073109503,12.25,2.75,25.195,0.0
346,July,-0.00067465886,12.25,2.75,27.825834,174.0175
346,June,-6.472828e-06,12.25,2.75,29.8425,110.62
346,March,6.428524e-06,12.25,2.75,31.6,2.2733333
346,May,5.470928e-06,12.25,2.75,32.408333,60.795834
346,November,-1.3261762e-06,12.25,2.75,27.861668,0.9691667
346,October,-8.767356e-06,12.25,2.75,29.265001,28.544167
346,September,6.737886e-06,12.25,2.75,27.465,140.7025
347,April,0.00052757125,12.25,3.25,33.415,20.436666
347,August,0.004221035,12.25,3.25,26.605,230.15334
347,December,0.003341847,12.25,3.25,25.878334,0.0
347,February,4.156626e-06,12.25,3.25,28.272501,0.65500003
347,January,0.001429387,12.25,3.25,25.3025,0.0
347,July,-0.0028942858,12.25,3.25,28.0175,173.77667
347,June,-5.9695603e-06,12.25,3.25,30.061666,110.504166
347,March,7.920588e-06,12.25,3.25,31.596666,4.054167
347,May,4.274371e-06,12.25,3.25,32.515835,60.842503
347,November,1.6582587e-07,12.25,3.25,27.8825,0.8933333
347,October,-5.4379148e-06,12.25,3.25,29.275833,26.961668
347,September,9.8847495e-06,12.25,3.25,27.561666,140.7525
348,April,1.5744954e-05,12.25,3.75,33.530834,23.968334
348,August,0.004427901,12.25,3.75,26.6,229.70168
348,December,0.0024779672,12.25,3.75,25.985,0.50416666
348,February,4.6645896e-06,12.25,3.75,28.299168,3.1583333
348,January,0.0008151947,12.25,3.75,25.327501,0.0
348,July,-0.0034867758,12.25,3.75,28.1175,174.21333
348,June,-1.310748e-05,12.25,3.75,30.166668,111.56334
348,March,8.702185e-06,12.25,3.75,31.721666,5.695
348,May,2.959747e-06,12.25,3.75,32.618336,62.5
348,November,-2.8911047e-06,12.25,3.75,27.903334,1.6566666
348,October,-1.1661711e-07,12.25,3.75,29.184168,31.953335
348,September,1.0512586e-05,12.25,3.75,27.665,146.60834
349,April,8.876455e-06,12.25,4.25,33.435833,29.969168
349,August,0.0045684637,12.25,4.25,26.594168,230.5525
349,December,0.0015591132,12.25,4.25,25.791666,0.535
349,February,4.315509e-06,12.25,4.25,28.12,4.206667
349,January,0.0014199328,12.25,4.25,25.245834,0.0
349,July,-0.0016124428,12.25,4.25,28.001667,174.92667
349,June,-1.359627e-05,12.25,4.25,30.061666,111.12417
349,March,6.4683145e-06,12.25,4.25,31.526667,8.204166
349,May,-5.0447416e-06,12.25,4.25,32.5275,64.246666
349,November,-3.8924627e-06,12.25,4.25,27.710001,1.5583334
349,October,-4.764732e-06,12.25,4.25,29.11,34.988335
349,September,4.3373243e-06,12.25,4.25,27.559168,149.76834
350,April,9.262402e-06,12.25,4.75,33.24917,25.8225
350,August,0.004422529,12.25,4.75,26.500834,232.61583
350,December,-0.00024553685,12.25,4.75,25.500834,0.0
350,February,3.7591935e-06,12.25,4.75,27.936666,2.845
350,January,0.001747224,12.25,4.75,25.059168,0.0
350,July,-0.0013052177,12.25,4.75,27.7075,175.25833
350,June,-8.341949e-06,12.25,4.75,29.980833,110.00917
350,March,6.5603585e-06,12.25,4.75,31.340834,5.5216665
350,May,-2.8576392e-06,12.25,4.75,32.336666,65.71083
350,November,-3.4620055e-06,12.25,4.75,27.53,0.72583336
350,October,-5.231844e-06,12.25,4.75,28.820833,35.33
350,September,2.3522841e-06,12.25,4.75,27.464167,149.44333
351,April,5.10357e-06,12.25,5.25,32.2725,22.893333
351,August,0.0019554722,12.25,5.25,25.686666,240.69917
351,December,-0.0026837923,12.25,5.25,24.514168,0.0
351,February,2.8384804e-06,12.25,5.25,26.978334,1.5941668
351,January,2.1714372e-06,12.25,5.25,24.194168,0.0
351,July,-0.0032117153,12.25,5.25,26.898335,178.75583
351,June,-1.1854661e-05,12.25,5.25,29.09,111.410835
351,March,4.3949667e-06,12.25,5.25,30.365,4.9841666
351,May,-5.118774e-06,12.25,5.25,31.446667,67.515
351,November,-3.873913e-06,12.25,5.25,26.564167,0.7741667
351,October,-1.8115466e-06,12.25,5.25,27.841667,34.625
351,September,-0.0022644072,12.25,5.25,26.673334,156.0375
352,April,5.3943136e-06,12.25,5.75,32.174168,21.3525
352,August,1.6630294e-05,12.25,5.75,25.589167,245.12001
352,December,-0.008026969,12.25,5.75,24.32,0.0
352,February,2.4305484e-06,12.25,5.75,26.793333,0.51
352,January,1.9151591e-06,12.25,5.75,24.0075,0.0
352,July,-0.0031375543,12.25,5.75,26.79,181.34084
352,June,-1.5663149e-05,12.25,5.75,29.000834,113.183334
352,March,3.7699783e-06,12.25,5.75,30.175001,2.285
352,May,-5.97833e-06,12.25,5.75,31.36,68.62667
352,November,-2.71303e-06,12.25,5.75,26.380001,0.0
352,October,4.8559955e-06,12.25,5.75,27.7575,30.596666
352,September,1.0320638e-05,12.25,5.75,26.675001,162.36917
353,April,3.6721467e-06,12.25,6.25,31.786667,23.0475
353,August,9.101057e-06,12.25,6.25,25.284166,253.5475
353,December,-0.0068672756,12.25,6.25,23.726667,0.0
353,February,2.1534838e-06,12.25,6.25,26.229168,0.0
353,January,1.6020862e-06,12.25,6.25,23.520834,0.0
353,July,-0.0040074624,12.25,6.25,26.2925,187.10667
353,June,-0.00054865435,12.25,6.25,28.513334,113.934166
353,March,3.40327e-06,12.25,6.25,29.695,2.9433334
353,May,-5.8579567e-06,12.25,6.25,30.965,69.5475
353,November,-2.8687307e-06,12.25,6.25,25.8325,0.0
353,October,2.6279129e-06,12.25,6.25,27.268333,28.260834
353,September,7.837328e-06,12.25,6.25,26.376667,166.63417
354,April,4.0266664e-06,12.25,6.75,31.390001,21.938334
354,August,0.00072745554,12.25,6.75,24.987501,255.15584
354,December,-0.00423747,12.25,6.75,23.339167,0.0
354,February,1.9453528e-06,12.25,6.75,25.739166,0.0
354,January,1.5524835e-06,12.25,6.75,23.035,0.0
354,July,-0.0010569083,12.25,6.75,26.0825,191.4575
354,June,-0.000502238,12.25,6.75,28.213333,115.637505
354,March,3.1841607e-06,12.25,6.75,29.319166,2.0066667
354,May,-3.0674119e-06,12.25,6.75,30.764168,68.80334
354,November,-2.808015e-06,12.25,6.75,25.453333,0.0
354,October,9.027686e-06,12.25,6.75,26.960001,27.435833
354,September,1.3541353e-05,12.25,6.75,26.174168,165.91501
355,April,3.5890998e-06,12.25,7.25,30.903334,19.764168
355,August,1.1275425e-05,12.25,7.25,24.79,254.32668
355,December,-0.0007839189,12.25,7.25,22.729166,0.0
355,February,1.6833171e-06,12.25,7.25,25.0475,0.0
355,January,1.2607613e-06,12.25,7.25,22.147501,0.0
355,July,-5.729613e-06,12.25,7.25,25.8875,194.29666
355,June,-7.157416e-06,12.25,7.25,28.020834,112.660835
355,March,2.5153006e-06,12.25,7.25,28.718334,2.6666667
355,May,9.3815224e-08,12.25,7.25,30.3775,66.16167
355,November,-2.259668e-06,12.25,7.25,25.071667,0.0
355,October,6.4208484e-06,12.25,7.25,26.573334,25.724167
355,September,8.388609e-06,12.25,7.25,25.862501,154.31168
356,April,3.9492656e-06,12.25,7.75,30.601667,18.071667
356,August,1.1783179e-05,12.25,7.75,24.794167,252.99918
356,December,1.3965648e-06,12.25,7.75,22.325834,0.0
356,February,1.7176641e-06,12.25,7.75,24.751667,0.0
356,January,1.3208854e-06,12.25,7.75,21.5575,0.0
356,July,-2.9796734e-06,12.25,7.75,25.987501,195.69751
356,June,-3.564641e-06,12.25,7.75,28.115833,110.684166
356,March,2.3185664e-06,12.25,7.75,28.33,1.2866668
356,May,9.451139e-07,12.25,7.75,30.2775,62.898335
356,November,-1.8707709e-06,12.25,7.75,24.872501,0.0
356,October,5.991819e-06,12.25,7.75,26.575,21.435
356,September,8.08537e-06,12.25,7.75,25.755835,144.66917
357,April,4.9956143e-06,12.25,8.25,31.1075,13.743334
357,August,9.642455e-06,12.25,8.25,25.409166,248.94167
357,December,3.5181486e-06,12.25,8.25,22.620834,0.0
357,February,2.2594356e-06,12.25,8.25,24.9675,0.0
357,January,0.00020423373,12.25,8.25,21.651667,0.0
357,July,-1.3777831e-06,12.25,8.25,26.5875,189.66833
357,June,-6.2495624e-06,12.25,8.25,28.825,106.64084
357,March,2.9893554e-06,12.25,8.25,28.745834,0.65000004
357,May,2.580695e-07,12.25,8.25,30.880001,58.345833
357,November,-9.698173e-07,12.25,8.25,25.269167,0.0
357,October,6.517737e-06,12.25,8.25,27.1825,17.153334
357,September,8.8410725e-06,12.25,8.25,26.234167,133.23834
358,April,6.3605453e-06,12.25,8.75,31.411667,9.780833
358,August,5.2473015e-06,12.25,8.75,25.801666,249.045
358,December,4.5837833e-06,12.25,8.75,22.923334,0.0
358,February,2.7472333e-06,12.25,8.75,25.280834,0.0
358,January,0.0015956714,12.25,8.75,21.858334,0.0
358,July,-0.0012201254,12.25,8.75,27.085835,188.41
358,June,-6.678289e-06,12.25,8.75,29.328333,101.61
358,March,3.6772883e-06,12.25,8.75,29.053333,0.6125
358,May,-1.9643922e-07,12.25,8.75,31.375,51.498333
358,November,-6.5983426e-07,12.25,8.75,25.665834,0.0
358,October,1.6888758e-07,12.25,8.75,27.7925,16.586666
358,September,2.6726784e-06,12.25,8.75,26.7275,121.68667
359,April,7.1136437e-06,12.25,9.25,31.518333,7.7125
359,August,6.0359134e-06,12.25,9.25,26.001667,242.56834
359,December,5.950732e-06,12.25,9.25,23.130835,0.0
359,February,3.2175474e-06,12.25,9.25,25.388334,0.0
359,January,0.0020577328,12.25,9.25,22.060001,0.0
359,July,-0.0003833371,12.25,9.25,27.276667,185.15167
359,June,-0.0006431068,12.25,9.25,29.626667,95.5025
359,March,4.298417e-06,12.25,9.25,29.1675,0.0
359,May,1.9113068e-06,12.25,9.25,31.571667,47.621666
359,November,-1.0498334e-06,12.25,9.25,25.870834,0.0
359,October,-2.4392114e-07,12.25,9.25,28.098333,14.8275
359,September,1.154452e-07,12.25,9.25,27.119167,116.762505
360,April,8.358418e-06,12.25,9.75,31.6175,6.661667
360,August,5.8921364e-06,12.25,9.75,26.195,235.50833
360,December,0.0005376392,12.25,9.75,23.225,0.0
360,February,3.5491764e-06,12.25,9.75,25.399166,0.0
360,January,0.0030897402,12.25,9.75,22.17,0.0
360,July,-4.7889616e-06,12.25,9.75,27.371668,179.51834
360,June,-9.617535e-06,12.25,9.75,29.824167,88.05
360,March,4.757576e-06,12.25,9.75,29.275833,0.0
360,May,6.0559755e-06,12.25,9.75,31.77,42.54667
360,November,-0.0006295528,12.25,9.75,25.974167,0.0
360,October,-2.7123106e-06,12.25,9.75,28.3025,14.8575
360,September,-1.0344704e-06,12.25,9.75,27.315834,108.769165
361,April,1.1005338e-05,12.25,10.25,31.8325,5.62
361,August,9.327452e-06,12.25,10.25,26.405,224.91501
361,December,0.0020552718,12.25,10.25,23.319166,0.0
361,February,3.953879e-06,12.25,10.25,25.508333,0.0
361,January,0.004661521,12.25,10.25,22.264168,0.0
361,July,-4.3561062e-07,12.25,10.25,27.669167,170.17667
361,June,-0.0010160062,12.25,10.25,30.221666,80.25833
361,March,5.299769e-06,12.25,10.25,29.385834,0.0
361,May,1.0869673e-05,12.25,10.25,31.9725,36.476665
361,November,-0.0036607864,12.25,10.25,26.073334,0.0
361,October,4.458474e-07,12.25,10.25,28.615833,14.655001
361,September,0.0002142257,12.25,10.25,27.609167,102.652504
362,April,1.2239263e-05,12.25,10.75,31.84,5.1675
362,August,7.9758e-06,12.25,10.75,26.500834,216.97
362,December,0.003442657,12.25,10.75,23.224167,0.0
362,February,4.2591514e-06,12.25,10.75,25.415834,0.0
362,January,0.006022676,12.25,10.75,22.272501,0.0
362,July,1.7878211e-06,12.25,10.75,27.765001,164.3175
362,June,-0.0015987812,12.25,10.75,30.415834,75.0175
362,March,6.158867e-06,12.25,10.75,29.401667,0.0
362,May,1.0874262e-05,12.25,10.75,32.165,32.645
362,November,-0.0056467024,12.25,10.75,26.08,0.0
362,October,-5.858019e-06,12.25,10.75,28.721666,13.330833
362,September,-6.4837873e-06,12.25,10.75,27.808334,99.567505
363,April,1.4522532e-05,12.25,11.25,31.9475,4.7275
363,August,2.0910986e-06,12.25,11.25,26.606667,206.61667
363,December,0.0041225716,12.25,11.25,23.133333,0.0
363,February,4.562021e-06,12.25,11.25,25.328333,0.0
363,January,0.007006919,12.25,11.25,22.179167,0.0
363,July,-0.00026811968,12.25,11.25,27.950834,159.13083
363,June,-0.0032402505,12.25,11.25,30.612501,70.200005
363,March,7.184657e-06,12.25,11.25,29.419167,0.0
363,May,1.4613475e-05,12.25,11.25,32.260002,31.549168
363,November,-0.0019515107,12.25,11.25,26.08,0.0
363,October,-4.683214e-06,12.25,11.25,28.831667,15.274167
363,September,-3.8151784e-06,12.25,11.25,27.9025,97.0075
364,April,1.6027596e-05,12.25,11.75,32.055836,6.1766667
364,August,3.1820032e-06,12.25,11.75,26.715,199.5
364,December,0.005116458,12.25,11.75,23.0375,0.0
364,February,0.00042660235,12.25,11.75,25.228334,0.0
364,January,0.008240104,12.25,11.75,22.1875,0.0
364,July,-0.00097282184,12.25,11.75,28.049168,150.9975
364,June,-0.003457962,12.25,11.75,30.715834,67.0625
364,March,0.0007494256,12.25,11.75,29.431667,0.0
364,May,1.7598162e-05,12.25,11.75,32.354168,29.109167
364,November,-0.00036143497,12.25,11.75,26.081667,0.0
364,October,-6.1635988e-06,12.25,11.75,28.9475,13.990001
364,September,-3.3894128e-06,12.25,11.75,28.01,96.57667
365,April,1.7586726e-05,12.25,12.25,32.064167,5.71
365,August,-3.9967117e-06,12.25,12.25,26.817501,194.01001
365,December,0.005533129,12.25,12.25,22.9375,0.0
365,February,0.0017169566,12.25,12.25,25.2225,0.0
365,January,0.008600118,12.25,12.25,22.194166,0.0
365,July,-0.0021489165,12.25,12.25,28.147501,145.38
365,June,-0.004859178,12.25,12.25,30.811666,62.8475
365,March,0.002419943,12.25,12.25,29.3375,0.0
365,May,1.917146e-05,12.25,12.25,32.45,30.336668
365,November,3.8237002e-07,12.25,12.25,25.9825,0.0
365,October,-0.00018363493,12.25,12.25,28.95,15.215
365,September,-6.8606128e-06,12.25,12.25,28.1175,94.68917
366,April,2.1843069e-05,12.25,12.75,32.470833,4.0475
366,August,-2.1714718e-06,12.25,12.75,27.346666,186.98418
366,December,0.006475722,12.25,12.75,23.228334,0.0
366,February,0.0023779946,12.25,12.75,25.519167,0.0
366,January,0.009070043,12.25,12.75,22.497501,0.0
366,July,-0.0010048738,12.25,12.75,28.555834,141.16667
366,June,-0.002229048,12.25,12.75,31.119167,57.745834
366,March,0.0033227524,12.25,12.75,29.740833,0.0
366,May,0.000344086,12.25,12.75,32.856667,26.945833
366,November,2.2413249e-06,12.25,12.75,26.291668,0.0
366,October,-7.535203e-06,12.25,12.75,29.255001,12.52
366,September,-6.0776406e-06,12.25,12.75,28.536667,93.86584
367,April,2.1843798e-05,12.25,13.25,32.675,4.6800003
367,August,4.3466764e-07,12.25,13.25,27.361668,184.75917
367,December,0.006236128,12.25,13.25,23.325834,0.0
367,February,0.0014308286,12.25,13.25,25.710835,0.0
367,January,0.008417642,12.25,13.25,22.69,0.0
367,July,-0.0016853223,12.25,13.25,28.76,137.16501
367,June,-0.0035128365,12.25,13.25,31.126667,54.585
367,March,0.0024077075,12.25,13.25,29.930834,0.0
367,May,0.00013628765,12.25,13.25,32.948334,27.0475
367,November,2.3356135e-06,12.25,13.25,26.475,0.0
367,October,-7.829042e-06,12.25,13.25,29.354168,12.515834
367,September,-2.2322715e-06,12.25,13.25,28.640833,92.05
368,April,2.0056692e-05,12.25,13.75,32.778336,3.9083333
368,August,2.576081e-06,12.25,13.75,27.185833,186.85251
368,December,0.005767878,12.25,13.75,23.635,0.0
368,February,0.0005463441,12.25,13.75,25.907501,0.0
368,January,0.0073509202,12.25,13.75,22.793333,0.0
368,July,-4.254904e-05,12.25,13.75,28.5625,135.77917
368,June,-0.001092562,12.25,13.75,30.938334,52.7725
368,March,0.0017990628,12.25,13.75,30.024168,0.0
368,May,2.864929e-05,12.25,13.75,32.75417,26.876667
368,November,3.1707887e-06,12.25,13.75,26.5525,0.0
368,October,-8.106076e-06,12.25,13.75,29.263334,13.800834
368,September,-2.3250818e-06,12.25,13.75,28.458334,90.715004
369,April,1.869953e-05,12.25,14.25,32.878334,3.835
369,August,5.4852185e-06,12.25,14.25,26.899166,185.3025
369,December,0.0051208637,12.25,14.25,23.83,0.0
369,February,3.4045122e-06,12.25,14.25,26.091667,0.0
369,January,0.006084465,12.25,14.25,22.980833,0.0
369,July,1.8576587e-06,12.25,14.25,28.371668,131.10333
369,June,1.1504414e-05,12.25,14.25,30.741667,51.745003
369,March,0.00061865296,12.25,14.25,30.108334,0.0
369,May,2.6840304e-05,12.25,14.25,32.6525,26.4225
369,November,5.033946e-06,12.25,14.25,26.631666,0.0
369,October,-3.040196e-06,12.25,14.25,29.155834,15.234167
369,September,9.400605e-07,12.25,14.25,28.18,88.95583
370,April,0.0014820418,12.75,2.75,33.6225,15.450833
370,August,0.0030443924,12.75,2.75,26.898335,219.37083
370,December,0.003401925,12.75,2.75,25.553333,0.0
370,February,3.8258536e-06,12.75,2.75,27.936666,0.5841667
370,January,0.0013097802,12.75,2.75,24.865,0.0
370,July,-1.6856472e-06,12.75,2.75,28.323334,162.42334
370,June,-2.4363326e-06,12.75,2.75,30.528334,98.53084
370,March,8.681323e-06,12.75,2.75,31.500834,2.7533333
370,May,9.857757e-06,12.75,2.75,33.009167,50.4375
370,November,-5.3708955e-06,12.75,2.75,28.053333,0.87666667
370,October,-1.0939098e-05,12.75,2.75,29.770834,23.883333
370,September,5.954737e-06,12.75,2.75,27.953333,122.660835
371,April,0.0008760695,12.75,3.25,33.635834,18.454166
371,August,0.0038927887,12.75,3.25,26.895834,217.69917
371,December,0.0028936763,12.75,3.25,25.665834,0.0
371,February,3.7584853e-06,12.75,3.25,27.870834,1.2058333
371,January,0.0016496623,12.75,3.25,24.893333,0.0
371,July,-0.0015169822,12.75,3.25,28.318335,162.81584
371,June,-7.973674e-06,12.75,3.25,30.548334,99.918335
371,March,8.988629e-06,12.75,3.25,31.411667,4.6916666
371,May,7.745553e-06,12.75,3.25,33.01167,49.380833
371,November,-2.2545496e-06,12.75,3.25,27.98,0.8441667
371,October,-2.255997e-06,12.75,3.25,29.692501,23.9
371,September,1.0386575e-05,12.75,3.25,27.952501,124.7525
372,April,5.9822964e-06,12.75,3.75,33.345833,22.968334
372,August,0.003071501,12.75,3.75,26.681667,217.31084
372,December,0.0023075102,12.75,3.75,25.361668,0.0
372,February,3.4972963e-06,12.75,3.75,27.585001,2.9283333
372,January,0.0015596447,12.75,3.75,24.715,0.0
372,July,-0.0025735567,12.75,3.75,28.215834,165.78917
372,June,-1.8914758e-05,12.75,3.75,30.355833,101.55
372,March,5.6922127e-06,12.75,3.75,31.115,6.311667
372,May,-2.2144056e-06,12.75,3.75,32.715836,52.618336
372,November,-1.9238175e-06,12.75,3.75,27.5875,1.5558333
372,October,-4.5958054e-06,12.75,3.75,29.301666,28.775002
372,September,3.4494365e-06,12.75,3.75,27.6525,129.70416
373,April,5.939335e-06,12.75,4.25,33.447502,25.980833
373,August,0.0044545075,12.75,4.25,26.68,216.34917
373,December,0.0022547129,12.75,4.25,25.481667,0.52833337
373,February,3.918223e-06,12.75,4.25,27.709167,4.0625
373,January,0.001745335,12.75,4.25,24.830833,0.0
373,July,-0.0023053393,12.75,4.25,28.2125,165.175
373,June,-1.3677935e-05,12.75,4.25,30.561666,100.90083
373,March,6.1725887e-06,12.75,4.25,31.236668,6.7933335
373,May,-1.3884778e-06,12.75,4.25,32.916668,52.735
373,November,-0.00086854637,12.75,4.25,27.700834,1.48
373,October,-0.00035008168,12.75,4.25,29.411667,30.263334
373,September,2.5124443e-06,12.75,4.25,27.849167,130.10251
374,April,9.107e-06,12.75,4.75,33.4625,18.260834
374,August,0.0036417835,12.75,4.75,26.685,221.42168
374,December,0.001243809,12.75,4.75,25.399168,0.0
374,February,3.945662e-06,12.75,4.75,27.634167,2.2533333
374,January,0.0019484033,12.75,4.75,24.7675,0.0
374,July,-0.002477895,12.75,4.75,28.103334,164.495
374,June,-1.075877e-05,12.75,4.75,30.58,99.77917
374,March,6.88858e-06,12.75,4.75,31.145834,4.2633333
374,May,1.6487979e-06,12.75,4.75,32.935833,52.620834
374,November,-5.858252e-06,12.75,4.75,27.724167,0.71750003
374,October,-5.009266e-06,12.75,4.75,29.327501,28.0425
374,September,3.1019252e-07,12.75,4.75,27.853334,131.33833
375,April,8.6052905e-06,12.75,5.25,32.963333,13.645
375,August,0.0011797067,12.75,5.25,26.171667,228.24667
375,December,0.0007994963,12.75,5.25,24.804167,0.0
375,February,3.2976332e-06,12.75,5.25,27.0725,0.5266667
375,January,0.00089966913,12.75,5.25,24.285833,0.0
375,July,-0.0030296282,12.75,5.25,27.489166,168.4175
375,June,-0.00018909606,12.75,5.25,30.0875,102.07917
375,March,5.698693e-06,12.75,5.25,30.568335,2.5025
375,May,4.4511788e-07,12.75,5.25,32.4425,53.204166
375,November,-2.8756913e-06,12.75,5.25,27.1625,0.7275
375,October,-0.0002630674,12.75,5.25,28.735,26.8675
375,September,-3.3926733e-06,12.75,5.25,27.361668,134.0175
376,April,7.529739e-06,12.75,5.75,32.673332,13.219167
376,August,0.0016544649,12.75,5.75,26.074167,230.9525
376,December,-0.0020907114,12.75,5.75,24.310833,0.0
376,February,2.6465839e-06,12.75,5.75,26.685,0.0
376,January,0.00036788607,12.75,5.75,23.795834,0.0
376,July,-0.0014288385,12.75,5.75,27.285,170.43916
376,June,-1.4508054e-05,12.75,5.75,29.800001,98.965836
376,March,4.280172e-06,12.75,5.75,30.279167,1.1191667
376,May,1.7459602e-06,12.75,5.75,32.153336,53.785835
376,November,-2.0552698e-06,12.75,5.75,26.784166,0.0
376,October,-6.0906596e-06,12.75,5.75,28.448334,24.986668
376,September,2.7178671e-06,12.75,5.75,27.2625,138.84416
377,April,6.5286954e-06,12.75,6.25,31.994167,15.788334
377,August,0.0002278313,12.75,6.25,25.584167,233.66501
